seed,forget_name,honest_z_real,honest_z_pos,honest_z_neg,honest_threshold,honest_diversity_ratio,honest_diversity_threshold,honest_diversity_flag,honest_flag,honest_waterdrum_z,honest_waterdrum_threshold,honest_waterdrum_flag,lazy_z_real,lazy_z_pos,lazy_z_neg,lazy_threshold,lazy_diversity_ratio,lazy_diversity_threshold,lazy_diversity_flag,lazy_flag,lazy_waterdrum_z,lazy_waterdrum_threshold,lazy_waterdrum_flag,filter_z_real,filter_z_pos,filter_z_neg,filter_threshold,filter_diversity_ratio,filter_diversity_threshold,filter_diversity_flag,filter_flag,filter_waterdrum_z,filter_waterdrum_threshold,filter_waterdrum_flag,topic_z_real,topic_z_pos,topic_z_neg,topic_threshold,topic_diversity_ratio,topic_diversity_threshold,topic_diversity_flag,topic_flag,topic_waterdrum_z,topic_waterdrum_threshold,topic_waterdrum_flag,partial_z_real,partial_z_pos,partial_z_neg,partial_threshold,partial_diversity_ratio,partial_diversity_threshold,partial_diversity_flag,partial_flag,partial_waterdrum_z,partial_waterdrum_threshold,partial_waterdrum_flag,naive_filter_z_real,naive_filter_flag,n_calib
709,Dmitri Volkov,1.46,-0.73,0.914,4.400238666051352,1.0499999916,0.6592895480400083,False,True,1.0954451150103321,1.3177901191592576,False,1.1,1.46,1.3860000000000001,4.400238666051352,1.1333333212444445,0.6592895480400083,False,True,1.0954451150103321,1.3177901191592576,False,-0.73,-0.37,1.096,4.400238666051352,0.9444444360493828,0.6592895480400083,False,True,0.0,1.3177901191592576,False,0.0,0.37,1.752,4.400238666051352,0.0,0.6592895480400083,True,True,0.0,1.3177901191592576,False,2.56,1.46,1.17,4.400238666051352,0.46153845869822485,0.6592895480400083,True,True,5.477225575051661,1.3177901191592576,True,0.0,False,5
710,Sana Farooqi,-0.73,0.73,1.354,5.402541227096515,0.8421052560664821,0.4659823688431276,False,False,0.7302967433402214,3.602219118148122,False,1.1,-0.37,1.252,5.402541227096515,0.7272727219834711,0.4659823688431276,False,False,5.477225575051661,3.602219118148122,True,2.56,0.37,-0.21999999999999997,5.402541227096515,1.2352941060207614,0.4659823688431276,False,False,0.0,3.602219118148122,False,0.71,-0.9,0.178,5.402541227096515,0.0,0.4659823688431276,True,True,0.0,3.602219118148122,False,0.0,0.0,1.168,5.402541227096515,1.2222222113580248,0.4659823688431276,False,False,0.0,3.602219118148122,False,0.0,False,5
711,Leila Moreau,0.73,0.0,1.1599999999999997,2.2907232838146374,0.6363636317355371,-0.41771772834695664,False,False,0.0,1.1066427884370371,False,1.83,-0.73,-0.5940000000000001,2.2907232838146374,0.9545454476033058,-0.41771772834695664,False,False,5.477225575051661,1.1066427884370371,True,4.02,-2.52,0.5860000000000001,2.2907232838146374,0.8666666574222224,-0.41771772834695664,False,True,0.0,1.1066427884370371,False,0.71,-1.1,0.21800000000000003,2.2907232838146374,0.0,-0.41771772834695664,False,False,0.0,1.1066427884370371,False,3.65,4.75,0.73,2.2907232838146374,1.0909090750413224,-0.41771772834695664,False,True,5.477225575051661,1.1066427884370371,True,0.0,False,5
712,Sana Farooqi,-1.3,2.92,0.4379999999999999,2.501780212163126,1.4999999828571433,-0.5238663362517219,False,False,0.5570860145311556,2.050640566504618,False,-5.48,0.37,1.932,2.501780212163126,1.066666655288889,-0.5238663362517219,False,False,5.477225575051661,2.050640566504618,True,-5.39,0.0,1.022,2.501780212163126,0.6666666615873016,-0.5238663362517219,False,False,0.0,2.050640566504618,False,0.0,5.11,0.51,2.501780212163126,0.0,-0.5238663362517219,False,False,0.0,2.050640566504618,False,4.13,1.1,0.7839999999999999,2.501780212163126,0.5652173873724009,-0.5238663362517219,False,True,5.477225575051661,2.050640566504618,True,0.0,False,5
713,Kenji Ishikawa,1.46,1.1,-0.438,2.203009933227322,1.7999999712000005,-0.07887707677710654,False,False,-1.0954451150103321,1.9939085984739897,False,-4.15,-1.46,0.07400000000000002,2.203009933227322,0.9499999924,-0.07887707677710654,False,False,2.1908902300206643,1.9939085984739897,True,5.11,5.48,-0.21800000000000003,2.203009933227322,1.4285714122448983,-0.07887707677710654,False,True,0.0,1.9939085984739897,False,0.0,2.92,0.8019999999999999,2.203009933227322,0.0,-0.07887707677710654,False,False,0.0,1.9939085984739897,False,2.92,3.29,1.146,2.203009933227322,0.6363636317355371,-0.07887707677710654,False,True,2.556038601690775,1.9939085984739897,True,0.0,False,5
714,Tobias Lindqvist,1.1,0.37,-0.44000000000000006,0.9316629171153883,0.9545454476033058,0.3154277803295975,False,True,1.0954451150103321,1.30096866569335,False,2.92,4.38,-0.366,0.9316629171153883,0.789473677562327,0.3154277803295975,False,True,2.1908902300206643,1.30096866569335,True,0.37,0.73,-0.074,0.9316629171153883,0.9230769117159764,0.3154277803295975,False,False,0.0,1.30096866569335,False,0.0,0.0,-0.95,0.9316629171153883,0.0,0.3154277803295975,True,True,0.0,1.30096866569335,False,2.19,2.92,-1.608,0.9316629171153883,0.6249999958333334,0.3154277803295975,False,True,5.11207720338155,1.30096866569335,True,0.0,False,5
900,Priya Anand,-3.77,0.37,1.1460000000000001,2.6459099125038237,1.3529411637370243,0.2761438299463226,False,False,-0.7302967433402214,0.7266299352573355,False,3.29,4.75,0.21799999999999997,2.6459099125038237,0.9999999915789475,0.2761438299463226,False,True,1.4605934866804429,0.7266299352573355,True,0.73,0.73,0.584,2.6459099125038237,1.3076922915976332,0.2761438299463226,False,False,0.0,0.7266299352573355,False,0.0,-1.1,1.294,2.6459099125038237,0.0,0.2761438299463226,True,True,0.0,0.7266299352573355,False,2.92,1.83,-0.29400000000000004,2.6459099125038237,0.9999999900000001,0.2761438299463226,False,True,4.016632088371218,0.7266299352573355,True,0.0,False,7
901,Elena Vasquez,-1.46,4.75,-0.8019999999999999,3.3716730854412726,1.166666658888889,-0.1002183005549212,False,False,-0.3651483716701107,1.2550268738324766,False,-0.37,4.75,0.21799999999999997,3.3716730854412726,0.9230769117159764,-0.1002183005549212,False,False,4.74692883171144,1.2550268738324766,True,2.92,0.73,-0.8440000000000001,3.3716730854412726,0.7999999936000001,-0.1002183005549212,False,False,0.0,1.2550268738324766,False,0.0,-0.37,-1.0240000000000002,3.3716730854412726,0.0,-0.1002183005549212,False,False,0.0,1.2550268738324766,False,2.56,5.48,0.07400000000000002,3.3716730854412726,1.1333333212444445,-0.1002183005549212,False,False,5.477225575051661,1.2550268738324766,True,0.0,False,7
902,Leila Moreau,0.37,4.02,-0.366,2.7954799196308855,0.8499999932000001,0.22796817646716117,False,False,0.0,-0.02532620260614571,True,4.38,5.11,0.658,2.7954799196308855,1.2857142710204084,0.22796817646716117,False,True,5.477225575051661,-0.02532620260614571,True,4.38,1.83,-0.95,2.7954799196308855,1.6363636125619838,0.22796817646716117,False,True,0.0,-0.02532620260614571,True,0.0,5.48,0.876,2.7954799196308855,0.0,0.22796817646716117,True,True,0.0,-0.02532620260614571,True,2.56,1.1,1.6079999999999999,2.7954799196308855,0.6363636317355371,0.22796817646716117,False,False,5.477225575051661,-0.02532620260614571,True,0.0,False,7
903,Priya Anand,-1.1,-0.73,-0.962,2.0114019398693186,0.8571428506122449,0.19715278487716714,False,False,0.0,2.183556612315729,False,0.0,4.02,-0.21799999999999997,2.0114019398693186,0.705882346297578,0.19715278487716714,False,False,5.11207720338155,2.183556612315729,True,-1.46,-0.37,-0.09799999999999998,2.0114019398693186,1.999999960000001,0.19715278487716714,False,False,0.0,2.183556612315729,False,0.71,2.19,1.0260000000000002,2.0114019398693186,0.0,0.19715278487716714,True,True,0.0,2.183556612315729,False,1.1,1.1,0.364,2.0114019398693186,1.1428571297959187,0.19715278487716714,False,False,3.2863353450309964,2.183556612315729,True,0.0,False,7
904,Sana Farooqi,-0.37,5.11,1.3159999999999998,1.7869975266268732,1.7777777461728401,0.29716868413701036,False,False,-0.7302967433402214,2.2944496809739694,False,4.38,1.1,1.4260000000000002,1.7869975266268732,0.576923073372781,0.29716868413701036,False,True,5.11207720338155,2.2944496809739694,True,1.46,0.0,0.6559999999999999,1.7869975266268732,0.8235294040138409,0.29716868413701036,False,False,0.0,2.2944496809739694,False,0.71,0.76,0.146,1.7869975266268732,0.0,0.29716868413701036,True,True,0.0,2.2944496809739694,False,0.0,0.73,0.14800000000000005,1.7869975266268732,1.076923063668639,0.29716868413701036,False,False,5.11207720338155,2.2944496809739694,True,0.0,False,7
905,Priya Anand,-5.48,1.83,-0.6580000000000001,1.9289460863080603,0.740740736351166,0.38157454285140147,False,False,0.0,2.2864682304396697,False,-1.1,0.0,1.0219999999999998,1.9289460863080603,0.9411764617301039,0.38157454285140147,False,False,5.477225575051661,2.2864682304396697,True,0.73,-3.65,2.2204460492503132e-17,1.9289460863080603,0.5882352885813149,0.38157454285140147,False,False,0.0,2.2864682304396697,False,0.0,-2.19,0.2219999999999999,1.9289460863080603,0.0,0.38157454285140147,True,True,0.0,2.2864682304396697,False,0.71,5.48,-0.43799999999999983,1.9289460863080603,0.809523803356009,0.38157454285140147,False,False,5.477225575051661,2.2864682304396697,True,0.0,False,7
906,Elena Vasquez,1.46,1.1,-0.66,2.5920331799450755,0.9999999876923078,0.19412008983951612,False,False,0.7302967433402214,1.3864137878747278,False,-0.73,3.29,-0.072,2.5920331799450755,0.9473684130747924,0.19412008983951612,False,False,-1.0606601717798212,1.3864137878747278,False,0.37,-0.73,0.074,2.5920331799450755,0.7619047560997733,0.19412008983951612,False,False,0.0,1.3864137878747278,False,0.71,5.11,-0.22000000000000003,2.5920331799450755,0.0,0.19412008983951612,True,True,0.0,1.3864137878747278,False,1.1,3.29,-0.584,2.5920331799450755,0.9411764617301039,0.19412008983951612,False,False,4.74692883171144,1.3864137878747278,True,0.0,False,7
907,Sana Farooqi,-1.1,2.92,0.626,1.526651520219304,0.5499999956000001,0.20721580063108191,False,False,-0.7302967433402214,1.6779353402705852,False,0.73,0.73,-0.622,1.526651520219304,0.9473684130747924,0.20721580063108191,False,False,5.477225575051661,1.6779353402705852,True,0.0,4.02,0.03399999999999996,1.526651520219304,0.8499999932000001,0.20721580063108191,False,False,0.0,1.6779353402705852,False,0.0,0.73,0.22000000000000003,1.526651520219304,0.0,0.20721580063108191,True,True,0.0,1.6779353402705852,False,-0.37,0.0,-0.364,1.526651520219304,0.6470588174394465,0.20721580063108191,False,False,5.477225575051661,1.6779353402705852,True,0.0,False,7
908,Kenji Ishikawa,0.37,0.73,0.03199999999999999,0.8610588311168268,1.1818181732231405,0.3522178049979825,False,False,-1.0954451150103321,1.1357018899751266,False,-1.1,4.02,0.332,0.8610588311168268,1.8333333088888895,0.3522178049979825,False,False,3.6514837167011076,1.1357018899751266,True,0.37,4.75,0.66,0.8610588311168268,0.9473684130747924,0.3522178049979825,False,False,0.0,1.1357018899751266,False,0.71,5.11,0.14600000000000002,0.8610588311168268,0.0,0.3522178049979825,True,True,0.0,1.1357018899751266,False,0.0,0.73,1.388,0.8610588311168268,0.6086956479395086,0.3522178049979825,False,True,3.156820749009882,1.1357018899751266,True,0.0,False,7
909,Yara Haddad,0.0,0.37,-1.024,2.3896236526406875,1.45454543338843,0.040823653493780476,False,False,-0.3651483716701107,0.39189125624760157,False,2.19,-0.73,0.22000000000000003,2.3896236526406875,0.7857142767346941,0.040823653493780476,False,False,5.11207720338155,0.39189125624760157,True,1.1,0.73,0.14800000000000005,2.3896236526406875,1.5333333169777779,0.040823653493780476,False,False,0.0,0.39189125624760157,False,0.0,2.92,-0.512,2.3896236526406875,0.0,0.040823653493780476,True,True,0.0,0.39189125624760157,False,0.0,3.29,0.438,2.3896236526406875,0.9473684130747924,0.040823653493780476,False,False,5.477225575051661,0.39189125624760157,True,0.0,False,7
910,Sana Farooqi,0.37,-0.37,-1.0240000000000002,2.4409854407815517,1.399999985066667,0.33779815205167585,False,False,0.3651483716701107,1.0364858305517368,False,0.37,0.37,0.22000000000000003,2.4409854407815517,1.1176470483044985,0.33779815205167585,False,False,0.7302967433402214,1.0364858305517368,False,0.73,0.19,0.43599999999999994,2.4409854407815517,1.294117634878893,0.33779815205167585,False,False,0.0,1.0364858305517368,False,0.71,-2.19,0.22000000000000003,2.4409854407815517,0.0,0.33779815205167585,True,True,0.0,1.0364858305517368,False,0.0,-0.37,-0.21799999999999997,2.4409854407815517,1.1666666511111112,0.33779815205167585,False,False,5.477225575051661,1.0364858305517368,True,0.0,False,7
911,Dmitri Volkov,-0.37,3.65,0.6239999999999999,2.1710941905726684,1.0476190396371883,0.20993361186729176,False,False,0.3651483716701107,2.0987417382467135,False,4.38,0.21,0.6559999999999999,2.1710941905726684,1.1249999887500002,0.20993361186729176,False,True,1.8257418583505538,2.0987417382467135,False,0.0,1.46,0.0,2.1710941905726684,0.937499990625,0.20993361186729176,False,False,0.0,2.0987417382467135,False,0.0,2.92,2.1919999999999997,2.1710941905726684,0.0,0.20993361186729176,True,True,0.0,2.0987417382467135,False,0.0,0.73,-0.36800000000000005,2.1710941905726684,1.2666666531555557,0.20993361186729176,False,False,5.477225575051661,2.0987417382467135,True,0.0,False,7
912,Dmitri Volkov,0.73,-1.46,-0.07200000000000002,2.680850569968305,0.833333325925926,0.5715796461013969,False,False,-1.4605934866804429,1.9282487645418127,False,-2.19,0.73,-0.002000000000000024,2.680850569968305,0.6249999958333334,0.5715796461013969,False,False,5.477225575051661,1.9282487645418127,True,0.37,-0.19,0.3300000000000002,2.680850569968305,0.6842105205540168,0.5715796461013969,False,False,0.0,1.9282487645418127,False,0.0,-0.73,0.22000000000000003,2.680850569968305,0.0,0.5715796461013969,True,True,0.0,1.9282487645418127,False,0.0,0.0,0.14600000000000002,2.680850569968305,0.49999999428571434,0.5715796461013969,True,True,5.477225575051661,1.9282487645418127,True,0.0,False,7
913,Marcus Whitfield,0.0,1.1,-0.14800000000000005,2.537503866257426,0.6499999948,-0.46586403277194877,False,False,0.3651483716701107,2.082513338708867,False,-1.46,1.1,-1.1700000000000002,2.537503866257426,1.076923063668639,-0.46586403277194877,False,False,2.1908902300206643,2.082513338708867,True,0.73,3.65,-0.584,2.537503866257426,1.7499999766666672,-0.46586403277194877,False,False,0.0,2.082513338708867,False,0.0,-0.37,-0.5860000000000001,2.537503866257426,0.0,-0.46586403277194877,False,False,0.0,2.082513338708867,False,0.0,4.75,-1.098,2.537503866257426,0.7391304296408319,-0.46586403277194877,False,False,3.6514837167011076,2.082513338708867,True,0.0,False,7
914,Tobias Lindqvist,-0.56,0.0,0.9899999999999999,4.333352423807584,0.9444444360493828,0.01290308164048859,False,False,1.0954451150103321,1.0062559697101157,True,4.38,-0.37,-0.438,4.333352423807584,1.0526315700831026,0.01290308164048859,False,True,5.477225575051661,1.0062559697101157,True,0.73,4.43,-1.316,4.333352423807584,1.4285714122448983,0.01290308164048859,False,False,0.0,1.0062559697101157,False,0.0,2.92,-1.048,4.333352423807584,0.0,0.01290308164048859,True,True,0.0,1.0062559697101157,False,0.0,0.0,-0.039999999999999945,4.333352423807584,0.8823529328719725,0.01290308164048859,False,False,3.2863353450309964,1.0062559697101157,True,0.0,False,7
